id,date,text,source,clean_text,label,confidence,label_reason
446205778697781248,Wed Mar 19 08:45:22 +0000 2014,"Hospitals treat 4,000 FGM patients http://bbc.in/1gO4dvY",BBCHEALTH.CSV,hospitals treat fgm patients,0,0.7,Individual symptom mention only
524131814844030977,Mon Oct 20 09:35:37 +0000 2014,Could Ebola rank among the deadliest communicable diseases? http://www.cbc.ca/news/health/could-ebola-rank-among-the-deadliest-communicable-diseases-1.2802071?cmp=rss,CBCHEALTH.CSV,could ebola rank among deadliest communicable diseases,0,0.7,No outbreak indicators found
458968557892538369,Wed Apr 23 14:00:06 +0000 2014,Hamilton EpiPen project to launch in local food courts in June http://www.cbc.ca/news/canada/hamilton/news/hamilton-epipen-project-to-launch-in-local-food-courts-in-june-1.2618134?cmp=rss,CBCHEALTH.CSV,hamilton epipen project launch local food courts june,0,0.7,geographic: local
493841101531250688,Mon Jul 28 19:31:08 +0000 2014,RT @ReutersOpinion: The case for bringing research on live flu viruses to an end before they spread: http://reut.rs/1nzYJfY http://t.co/W8o…,REUTERSHEALTH.CSV,case bringing research live flu viruses end spread,1,0.8500000000000001,community_spread: spread
565213364008534016,Tue Feb 10 18:19:01 +0000 2015,LGBT adults better adjusted if they were ‘out’ in school http://reut.rs/1ATUWlk,REUTERSHEALTH.CSV,lgbt adults better adjusted school,1,0.8500000000000001,community_spread: school
497315709005733888,Thu Aug 07 09:37:59 +0000 2014,"Ditch the teaspoon when dosing meds to kids, doctors advise parents after errors http://www.cbc.ca/news/health/parents-admit-to-dosing-errors-when-giving-kids-medication-1.2725136?cmp=rss",CBCHEALTH.CSV,ditch teaspoon dosing meds kids doctors advise parents errors,0,0.7,No outbreak indicators found
328876920810901504,Mon Apr 29 14:22:22 +0000 2013,"Boy, 4, infected with H7N9 bird flu after father http://bit.ly/16coE4Y",CBCHEALTH.CSV,boy infected bird flu father,0,0.7,No outbreak indicators found
522844728300404736,Thu Oct 16 20:21:11 +0000 2014,FDA votes to keep black box warning on Pfizer anti-smoking drug http://reut.rs/1sY2XSd,REUTERSHEALTH.CSV,fda votes keep black box warning pfizer antismoking drug,1,0.8500000000000001,official_concern: warning
572923552262967296,Wed Mar 04 00:56:33 +0000 2015,VIDEO: The man who changed parenting http://bbc.in/1ELkMsg,BBCHEALTH.CSV,video man changed parenting,0,0.9,Individual symptom mention only
430822489791291392,Tue Feb 04 21:57:40 +0000 2014,"Drugs pact will see firms sharing data on Alzheimer's, lupus http://bit.ly/LN35R8",CBCHEALTH.CSV,drugs pact see firms sharing data alzheimers lupus,0,0.7,No outbreak indicators found
517084710825361408,Tue Sep 30 22:52:56 +0000 2014,"After-school exercise may improve thinking skills, fitness http://reut.rs/1nHrCsX",REUTERSHEALTH.CSV,afterschool exercise may improve thinking skills fitness,1,0.8500000000000001,community_spread: school
524191884764545024,Mon Oct 20 13:34:19 +0000 2014,"After six weeks with no new cases, WHO declares Nigeria Ebola-free: http://reut.rs/1DssMMu http://pbs.twimg.com/media/B0ZNveQIQAAuZX_.jpg",REUTERSHEALTH.CSV,six weeks new cases declares nigeria ebolafree,1,0.8500000000000001,multiple_cases: new cases
484009797402898433,Tue Jul 01 16:25:02 +0000 2014,Giving advice to help beat depression http://bbc.in/1iVuY9d,BBCHEALTH.CSV,giving advice help beat depression,0,0.7,No outbreak indicators found
500259679251857410,Fri Aug 15 12:36:16 +0000 2014,English health experts investigate Salmonella outbreak http://reut.rs/1oV44PL,REUTERSHEALTH.CSV,english health experts investigate salmonella outbreak,1,0.8500000000000001,community_spread: outbreak
567775137384144896,Tue Feb 17 19:58:36 +0000 2015,"Electric fans may help even in extreme heat, humidity http://reut.rs/1FYqaHc",REUTERSHEALTH.CSV,electric fans may help even extreme heat humidity,0,0.7,No outbreak indicators found
465989828106915840,Mon May 12 23:00:07 +0000 2014,"Paints, glues and other solvents may be harmful to thinking and memory #health http://cnn.it/1gwxKLm",CNNHEALTH.CSV,paints glues solvents may harmful thinking memory health,0,0.7,No outbreak indicators found
372758128988676096,Wed Aug 28 16:30:38 +0000 2013,What's for lunch? Hope broccoli is on your plate -- it has a potential new power! http://www.cnn.com/2013/08/28/health/broccoli-prevent-arthritis-time/index.html,CNNHEALTH.CSV,whats lunch hope broccoli plate potential new power,0,0.7,No outbreak indicators found
563754134902673408,Fri Feb 06 17:40:34 +0000 2015,"RT @ReutersLive: LIVE discussion on criminal justice, health and race with Harvard T.H. Chan School of Public Health. WATCH: http://t.co/gq…",REUTERSHEALTH.CSV,live discussion criminal justice health race harvard chan school public health watch,1,0.9,community_spread: school | official_concern: public health
364422298620534786,Mon Aug 05 16:27:01 +0000 2013,"RT @cnnireport: 'Every beat of my heart hurt,' Christie Morgan said of weighing 403 pounds. Now she's 114. Find out how: http://t.co/s0VVdO…",CNNHEALTH.CSV,every beat heart hurt christie morgan said weighing pounds shes find,0,0.7,No outbreak indicators found
400564675588276224,Wed Nov 13 10:03:55 +0000 2013,Magnetic fields 'help smokers quit' http://bbc.in/1eKXze2,BBCHEALTH.CSV,magnetic fields help smokers quit,0,0.7,No outbreak indicators found
521078859090116610,Sat Oct 11 23:24:15 +0000 2014,Toddler first in Michigan to die from enterovirus strain http://reut.rs/1wjrsqO,REUTERSHEALTH.CSV,toddler first michigan die enterovirus strain,0,0.7,No outbreak indicators found
493765380930678785,Mon Jul 28 14:30:15 +0000 2014,U.S. lawmakers expand probe of federal biolab mishaps http://reut.rs/1nyZFRK,REUTERSHEALTH.CSV,lawmakers expand probe federal biolab mishaps,0,0.7,No outbreak indicators found
453391879720013824,Tue Apr 08 04:40:22 +0000 2014,Spinal shocks revive paralysed legs http://bbc.in/1suJaYe,BBCHEALTH.CSV,spinal shocks revive paralysed legs,0,0.7,No outbreak indicators found
509724509809569792,Wed Sep 10 15:26:08 +0000 2014,New money to tackle Ebola outbreak http://bbc.in/1osYj7Y,BBCHEALTH.CSV,new money tackle ebola outbreak,1,0.8500000000000001,community_spread: outbreak
496790805311262721,Tue Aug 05 22:52:12 +0000 2014,"Contact tracing could stop the #Ebola epidemic. @drsanjaygupta explains why @WHO is monitoring &gt;8,500 people http://cnn.it/1y2QBWK",CNNHEALTH.CSV,contact tracing could stop ebola epidemic explains monitoring people,1,0.9,community_spread: epidemic | official_concern: monitoring
348289012823375872,Sat Jun 22 03:59:06 +0000 2013,"We're almost there! Help us reach 100,000 followers #FF for breaking #health news, tips &amp; features on living better",CNNHEALTH.CSV,almost help reach followers breaking health news tips amp features living better,0,0.7,No outbreak indicators found
409837793670475776,Mon Dec 09 00:11:59 +0000 2013,Ambulances 'face hours of A&amp;E waits' http://bbc.in/J4xzNy,BBCHEALTH.CSV,ambulances face hours aampe waits,0,0.7,severity: ambulance
431079831199952896,Wed Feb 05 15:00:15 +0000 2014,How the heart of a teen from Guelph saved an Ancaster man http://bit.ly/1irUQpa,CBCHEALTH.CSV,heart teen guelph saved ancaster man,0,0.7,No outbreak indicators found
347424822000762881,Wed Jun 19 18:45:07 +0000 2013,. @ccivita there is a spinal tap test available that is said to be 90% accurate in predicting alz. –SG http://on.cnn.com/1038PKd #AskSanjay,CNNHEALTH.CSV,spinal tap test available said accurate predicting alz asksanjay,0,0.7,No outbreak indicators found
503862243444797443,Mon Aug 25 11:11:34 +0000 2014,Regado permanantly halts enrollment in lead drug trial http://reut.rs/1pxaOUr,REUTERSHEALTH.CSV,regado permanantly halts enrollment lead drug trial,0,0.7,No outbreak indicators found
557192699921829888,Mon Jan 19 15:07:46 +0000 2015,Israel reports bird flu outbreak at turkey farm: OIE http://reut.rs/1xLDxny,REUTERSHEALTH.CSV,israel reports bird flu outbreak turkey farm oie,1,0.8500000000000001,community_spread: outbreak
466359266602131456,Tue May 13 23:28:08 +0000 2014,"The #antioxidant in red #wine has no benefit at low doses, scientists say. But don't give up your vino just yet: http://cnn.it/1spaOTL",CNNHEALTH.CSV,antioxidant red wine benefit low doses scientists say dont give vino yet,0,0.7,No outbreak indicators found
457578914940858368,Sat Apr 19 17:58:09 +0000 2014,MERS virus outbreak raising SARS-like concern http://www.cbc.ca/news/health/mers-virus-outbreak-raising-sars-like-concern-1.2615531?cmp=rss,CBCHEALTH.CSV,mers virus outbreak raising sarslike concern,1,0.8500000000000001,community_spread: outbreak
410946057023918080,Thu Dec 12 01:35:49 +0000 2013,Grades 'more nature than nurture' http://bbc.in/1iYoF44,BBCHEALTH.CSV,grades nature nurture,0,0.9,Individual symptom mention only
243369328433569792,Wed Sep 05 15:25:44 +0000 2012,Biggest Loser to tackle childhood obesity with @JillianMichaels http://at.cnn.com/h5C1Ghk,CNNHEALTH.CSV,biggest loser tackle childhood obesity,0,0.7,No outbreak indicators found
463623402616418304,Tue May 06 10:16:47 +0000 2014,VIDEO: 'I wish doctors had listened to me' http://bbc.in/1uu29mX,BBCHEALTH.CSV,video wish doctors listened,0,0.9,Individual symptom mention only
549954080920330240,Tue Dec 30 15:44:05 +0000 2014,Two cups of milk may be ideal for preschoolers http://reut.rs/1B1RTpi,REUTERSHEALTH.CSV,two cups milk may ideal preschoolers,1,0.8500000000000001,community_spread: school
509757556286558208,Wed Sep 10 17:37:26 +0000 2014,RT @cnnbrk: .@GatesFoundation pledges $50 million for emergency response to contain Ebola outbreak. Background: http://cnn.it/YwWNvI,CNNHEALTH.CSV,pledges million emergency response contain ebola outbreak background,1,0.9,community_spread: outbreak | severity: emergency
429299002362707968,Fri Jan 31 17:03:52 +0000 2014,Vodka to blame for high death risk in Russian men http://bit.ly/Lv0bjY,CBCHEALTH.CSV,vodka blame high death risk russian men,0,0.7,severity: death
545045321030438912,Wed Dec 17 02:38:25 +0000 2014,Auditors question public health spend http://bbc.in/1Al5feh,BBCHEALTH.CSV,auditors question public health spend,1,0.8500000000000001,official_concern: public health
407480579785908224,Mon Dec 02 12:05:15 +0000 2013,Why are we more scared of raw egg than reheated rice? http://bbc.in/1jbdORO,BBCHEALTH.CSV,scared raw egg reheated rice,0,0.7,No outbreak indicators found
350463338561544193,Fri Jun 28 03:59:05 +0000 2013,School snacks are getting a makeover thanks to new @USDA rules http://at.cnn.com/sX55OFg,CNNHEALTH.CSV,school snacks getting makeover thanks new rules,1,0.8500000000000001,community_spread: school
563668067171852288,Fri Feb 06 11:58:34 +0000 2015,Doctor guilty of indecent assaults http://bbc.in/1uiIARA,BBCHEALTH.CSV,doctor guilty indecent assaults,0,0.9,Individual symptom mention only
357624036785795072,Wed Jul 17 22:13:09 +0000 2013,"Heroin overdoses spike in Abbotsford, B.C., police warn http://bit.ly/14fhD3d",CBCHEALTH.CSV,heroin overdoses spike abbotsford police warn,0,0.7,rapid_increase: spike
482511002068451328,Fri Jun 27 13:09:22 +0000 2014,Bigger health warnings for Thai cigarette packs http://reut.rs/1lvFCTi,REUTERSHEALTH.CSV,bigger health warnings thai cigarette packs,1,0.8500000000000001,official_concern: warning
453960871933644800,Wed Apr 09 18:21:20 +0000 2014,RT @FoodDay2014: A3: Cook with your kids! Providing our children with food education has never been more vitally important as it is today. …,CNNHEALTH.CSV,cook kids providing children food education never vitally important today,0,0.7,No outbreak indicators found
420103279024947200,Mon Jan 06 08:03:21 +0000 2014,Altering diet 'may help with asthma' http://bbc.in/1i9t2FA,BBCHEALTH.CSV,altering diet may help asthma,0,0.7,No outbreak indicators found
261943411010072578,Fri Oct 26 21:32:30 +0000 2012,"Gym Jeeves anyone? Yes, you can hire a fitness concierge http://at.cnn.com/cyKtka",CNNHEALTH.CSV,gym jeeves anyone yes hire fitness concierge,0,0.7,No outbreak indicators found
540208510277939200,Wed Dec 03 18:18:40 +0000 2014,Polish toddler survives night at -7C http://bbc.in/1yPNipc,BBCHEALTH.CSV,polish toddler survives night,0,0.9,Individual symptom mention only
326052348474585088,Sun Apr 21 19:18:32 +0000 2013,Family wins $10K after losing 255 pounds http://at.cnn.com/XeTzNJ1 (via @HealthyWage),CNNHEALTH.CSV,family wins losing pounds via,0,0.7,No outbreak indicators found
535775959312777216,Fri Nov 21 12:45:17 +0000 2014,WHO declares end of separate Ebola outbreak in Congo http://reut.rs/1xJlK64,REUTERSHEALTH.CSV,declares end separate ebola outbreak congo,1,0.8500000000000001,community_spread: outbreak
324749873939365888,Thu Apr 18 05:02:58 +0000 2013,Doctor: The worst thing I've ever seen http://at.cnn.com/ZfyCf5x #BostonMarathon,CNNHEALTH.CSV,doctor worst thing ive ever seen bostonmarathon,0,0.7,No outbreak indicators found
356986729074409472,Tue Jul 16 04:00:43 +0000 2013,"Today's #getfit tip @Goodhealth: Chewing gum can cause you to swallow air and create a poochy, bloated look http://at.cnn.com/XiS8n0S",CNNHEALTH.CSV,todays getfit tip chewing gum cause swallow air create poochy bloated look,0,0.7,No outbreak indicators found
502899712542789632,Fri Aug 22 19:26:49 +0000 2014,Painkillers prescribed chronically to many Americans on disability http://www.cbc.ca/news/health/painkillers-prescribed-chronically-to-many-americans-on-disability-1.2744243?cmp=rss,CBCHEALTH.CSV,painkillers prescribed chronically many americans disability,0,0.7,No outbreak indicators found
507385598433181697,Thu Sep 04 04:32:08 +0000 2014,J&amp;J Ebola vaccine to start clinical trials in early 2015 http://reut.rs/1qew7dK,REUTERSHEALTH.CSV,jampj ebola vaccine start clinical trials early,0,0.7,No outbreak indicators found
459030039355744256,Wed Apr 23 18:04:24 +0000 2014,"What do you think of the ""hygiene hypothesis"" idea that we have more allergies because we are cleaner? @AllergyReliefNY #CNNAllergies",CNNHEALTH.CSV,think hygiene hypothesis idea allergies cleaner cnnallergies,0,0.7,No outbreak indicators found
491394439680512000,Tue Jul 22 01:28:58 +0000 2014,Anatomy of female genital mutilation http://bbc.in/1pxIjTh,BBCHEALTH.CSV,anatomy female genital mutilation,0,0.9,Individual symptom mention only
495225421672501248,Fri Aug 01 15:11:56 +0000 2014,#EbolaOutbreak could have 'catastrophic' consequences @WHO director says http://cnn.it/1ogLhcf,CNNHEALTH.CSV,ebolaoutbreak could catastrophic consequences director says,1,0.8500000000000001,community_spread: outbreak
516548262376275968,Mon Sep 29 11:21:17 +0000 2014,Tonix Pharma's pain drug fails mid-stage study http://reut.rs/1nykMWA,REUTERSHEALTH.CSV,tonix pharmas pain drug fails midstage study,0,0.7,No outbreak indicators found
533416034858831873,Sat Nov 15 00:27:47 +0000 2014,'Major milestone' in polio battle http://bbc.in/1sPYlIj,BBCHEALTH.CSV,major milestone polio battle,0,0.9,Individual symptom mention only
494538810022064128,Wed Jul 30 17:43:35 +0000 2014,"More in New York, New Jersey infected with chikungunya: CDC http://reut.rs/1nJ7RPG",REUTERSHEALTH.CSV,new york new jersey infected chikungunya cdc,1,0.8500000000000001,official_concern: cdc
522130890210955264,Tue Oct 14 21:04:39 +0000 2014,U.S. school officials seek healthy eating tips in French classrooms http://reut.rs/11kw3Qk,REUTERSHEALTH.CSV,school officials seek healthy eating tips french classrooms,1,0.8500000000000001,community_spread: school
525544101262131200,Fri Oct 24 07:07:32 +0000 2014,Hikma Pharma says U.S. FDA issues warning on Portugal plant http://reut.rs/1D53L7U,REUTERSHEALTH.CSV,hikma pharma says fda issues warning portugal plant,1,0.8500000000000001,official_concern: warning
505335245265457152,Fri Aug 29 12:44:45 +0000 2014,RT @karenpaulscbc: #Ebola outbreak: Canada sends plane to Sierra Leone rescue scientists http://fw.to/a1izGyX International reaction @CBC…,CBCHEALTH.CSV,ebola outbreak canada sends plane sierra leone rescue scientists international reaction,1,0.8500000000000001,community_spread: outbreak
558956969273614338,Sat Jan 24 11:58:21 +0000 2015,Gates sees 'miracle' tools for AIDS by 2030 in vaccine and drugs http://reut.rs/1D2d1uZ,REUTERSHEALTH.CSV,gates sees miracle tools aids vaccine drugs,0,0.7,No outbreak indicators found
466343827364921345,Tue May 13 22:26:47 +0000 2014,"RT @kimbrunhuber: Florida hospital tells me one of the doctors who treated MERS patient in US is now in Canada. He isn't symptomatic, will …",CBCHEALTH.CSV,florida hospital tells one doctors treated mers patient canada isnt symptomatic,0,0.7,severity: hospital
472258739261558784,Fri May 30 06:10:32 +0000 2014,VIDEO: Child emotional abuse calls rise http://bbc.in/RILGvf,BBCHEALTH.CSV,video child emotional abuse calls rise,0,0.7,No outbreak indicators found
502418379471618048,Thu Aug 21 11:34:10 +0000 2014,U.S. #Ebola patient Dr. Kent Brantly to be released today http://cnn.it/1og5GhU http://pbs.twimg.com/media/Bvjy2plIcAAA4Er.jpg,CNNHEALTH.CSV,ebola patient kent brantly released today,0,0.7,No outbreak indicators found
489706363728064513,Thu Jul 17 09:41:10 +0000 2014,GSK confirms it fired staff for corruption in China in 2001 http://reut.rs/1tUJzq4,REUTERSHEALTH.CSV,gsk confirms fired staff corruption china,0,0.7,No outbreak indicators found
517106215537901568,Wed Oct 01 00:18:23 +0000 2014,"Global spa, wellness industry estimated at $3.4 trillion: report http://reut.rs/1nHLf4e",REUTERSHEALTH.CSV,global spa wellness industry estimated trillion report,0,0.7,No outbreak indicators found
547813935353954305,Wed Dec 24 17:59:54 +0000 2014,"RT @CBCAlerts: Number of #Ebola cases approaches 20,000. World Health Organization says 19,497 cases as of Dec. 21, including 7.558 deaths.…",CBCHEALTH.CSV,number ebola cases approaches world health organization says cases dec including deaths,0,0.8,"severity: death, deaths"
494087380286963712,Tue Jul 29 11:49:45 +0000 2014,NHS boss jailed for £2.2m fraud http://bbc.in/1qfLvDA,BBCHEALTH.CSV,nhs boss jailed fraud,0,0.9,Individual symptom mention only
432928383563862016,Mon Feb 10 17:25:44 +0000 2014,Ready for lunch? 7 chemicals you can expect in your food http://cnn.it/1eJwPeb,CNNHEALTH.CSV,ready lunch chemicals expect food,0,0.7,No outbreak indicators found
524339271642402817,Mon Oct 20 23:19:58 +0000 2014,Study shows exit screening vital to halting global Ebola spread http://reut.rs/1CNem7m,REUTERSHEALTH.CSV,study shows exit screening vital halting global ebola spread,1,0.8500000000000001,community_spread: spread
304024018749640704,Wed Feb 20 00:25:49 +0000 2013,Texas woman has 2 sets of identical twins http://at.cnn.com/kogpDMw,CNNHEALTH.CSV,texas woman sets identical twins,0,0.7,No outbreak indicators found
539325786042294275,Mon Dec 01 07:51:02 +0000 2014,"Huge risk of Ebola spread, warns UN http://bbc.in/1A6kuYE",BBCHEALTH.CSV,huge risk ebola spread warns,1,0.8500000000000001,community_spread: spread
519801986221604865,Wed Oct 08 10:50:25 +0000 2014,What we know about the #enterovirus that's making children sick http://ift.tt/1s9xIlS #evd68,CBCHEALTH.CSV,know enterovirus thats making children sick evd,0,0.7,No outbreak indicators found
385520028835008512,Wed Oct 02 21:41:52 +0000 2013,Medical officer of health says STD cases span age groups http://bit.ly/17t7xvx,CBCHEALTH.CSV,medical officer health says std cases span age groups,1,0.8500000000000001,community_spread: office
450767333674344448,Mon Mar 31 22:51:21 +0000 2014,Hamilton measles outbreak originated from the Philippines http://bit.ly/1kkGhUc,CBCHEALTH.CSV,hamilton measles outbreak originated philippines,1,0.8500000000000001,community_spread: outbreak
578208569704714240,Wed Mar 18 14:57:20 +0000 2015,U.S. reports outbreak of low-pathogenic bird flu in California: OIE http://reut.rs/1xeAA5G,REUTERSHEALTH.CSV,reports outbreak lowpathogenic bird flu california oie,1,0.8500000000000001,community_spread: outbreak
519940002743353344,Wed Oct 08 19:58:51 +0000 2014,Ebola outbreak: Can dogs become infected? http://www.cbc.ca/1.2792899 http://pbs.twimg.com/media/BzcyrUyCIAEhW-L.jpg,CBCHEALTH.CSV,ebola outbreak dogs become infected,1,0.8500000000000001,community_spread: outbreak
568115954372063234,Wed Feb 18 18:32:53 +0000 2015,"St-Pierre-Miquelon shopping around for a health provider, N.L. prices too steep http://www.cbc.ca/news/canada/newfoundland-labrador/st-pierre-miquelon-shopping-around-for-a-health-provider-n-l-prices-too-steep-1.2961626?cmp=rss",CBCHEALTH.CSV,stpierremiquelon shopping around health provider prices steep,0,0.7,No outbreak indicators found
515991154345533441,Sat Sep 27 22:27:32 +0000 2014,Why eatings insects may be on the menu of the future http://www.cbc.ca/news/canada/british-columbia/why-eatings-insects-may-be-on-the-menu-of-the-future-1.2780173?cmp=rss,CBCHEALTH.CSV,eatings insects may menu future,0,0.7,No outbreak indicators found
365955091993341953,Fri Aug 09 21:57:47 +0000 2013,Is super weed super bad? The amount of the intoxicating chemical in marijuana has risen since the 1970s http://on.cnn.com/14emLPm,CNNHEALTH.CSV,super weed super bad amount intoxicating chemical marijuana risen since,0,0.7,No outbreak indicators found
368057766432083968,Thu Aug 15 17:13:04 +0000 2013,Florida issues warning to swimmers about brain-eating amoeba as Zach continues to fight http://www.cnn.com/2013/08/15/health/amoeba-case-florida-warning/index.html,CNNHEALTH.CSV,florida issues warning swimmers braineating amoeba zach continues fight,1,0.8500000000000001,official_concern: warning
574949915492642817,Mon Mar 09 15:08:36 +0000 2015,Thalidomide victim's 'lifetime of suffering' not covered by payout http://www.cbc.ca/news/canada/nova-scotia/thalidomide-victim-says-lump-sum-payment-not-enough-1.2986984?cmp=rss,CBCHEALTH.CSV,thalidomide victims lifetime suffering covered payout,0,0.7,No outbreak indicators found
505057370511519744,Thu Aug 28 18:20:35 +0000 2014,RT @cbcwhitecoat: Psst...@nightshiftMD is back on the air Labour Day with an original show. Our new season launches Sept. 6.Tune in to @cbc…,CBCHEALTH.CSV,psst back air labour day original show new season launches sept tune,0,0.7,No outbreak indicators found
560322730126766080,Wed Jan 28 06:25:23 +0000 2015,"Obama's 'precision medicine' plan to boost research, but faces hurdles http://reut.rs/1EOxK6B",REUTERSHEALTH.CSV,obamas precision medicine plan boost research faces hurdles,0,0.7,No outbreak indicators found
560795227297161217,Thu Jan 29 13:42:55 +0000 2015,Exclusive: CDC installing cameras in labs in agency-wide safety push http://reut.rs/1A20tG0,REUTERSHEALTH.CSV,exclusive cdc installing cameras labs agencywide safety push,1,0.8500000000000001,official_concern: cdc
576012369400193024,Thu Mar 12 13:30:25 +0000 2015,A Tulane researcher has been exposed to deadly bioterror bacteria at a monkey lab. http://cnn.it/1AhvHnW,CNNHEALTH.CSV,tulane researcher exposed deadly bioterror bacteria monkey lab,0,0.7,No outbreak indicators found
327939055155306496,Sat Apr 27 00:15:38 +0000 2013,Wait lists growing for students with disabilities http://bit.ly/15Z1UW3,CBCHEALTH.CSV,wait lists growing students disabilities,0,0.7,No outbreak indicators found
419126232668966912,Fri Jan 03 15:20:55 +0000 2014,"Two crucial hearings today in fight over Jahi McMath, who was declared brain dead by docs after tonsillectomy http://cnn.it/KmQ1lc",CNNHEALTH.CSV,two crucial hearings today fight jahi mcmath declared brain dead docs tonsillectomy,0,0.9,Individual symptom mention only
413101405680201728,Wed Dec 18 00:20:24 +0000 2013,Strange surgery alert: Man's hand attached to his calf http://cnn.it/19vTXJF via @jechristensen,CNNHEALTH.CSV,strange surgery alert mans hand attached calf via,1,0.9,rapid_increase: surge | official_concern: alert
398250698267058176,Thu Nov 07 00:49:00 +0000 2013,Massive DNA volunteer hunt begins http://bbc.in/1bbqySZ,BBCHEALTH.CSV,massive dna volunteer hunt begins,0,0.7,No outbreak indicators found
568940589590450176,Sat Feb 21 01:09:41 +0000 2015,Exclusive: U.S. health officials push for stricter 'superbug' defense http://reut.rs/1Gdo867,REUTERSHEALTH.CSV,exclusive health officials push stricter superbug defense,1,0.8500000000000001,official_concern: health officials
538850568727691264,Sun Nov 30 00:22:41 +0000 2014,"Death toll from Ebola outbreak nears 7,000 in West Africa: WHO http://reut.rs/1w5fPYy",REUTERSHEALTH.CSV,death toll ebola outbreak nears west africa,1,0.9,community_spread: outbreak | severity: death
552790970555957248,Wed Jan 07 11:36:52 +0000 2015,Novartis taps into gene editing for next generation drugs http://reut.rs/14mZQcd,REUTERSHEALTH.CSV,novartis taps gene editing next generation drugs,0,0.7,No outbreak indicators found
582156645104517120,Sun Mar 29 12:25:34 +0000 2015,Battling nightmare infections: US CDC's plan to beat supberbugs http://reut.rs/1I9oQ4J,REUTERSHEALTH.CSV,battling nightmare infections cdcs plan beat supberbugs,1,0.8500000000000001,official_concern: cdc
517779766762827776,Thu Oct 02 20:54:50 +0000 2014,".@NS__LV @CNN Not sure at all! ""We cannot make the risk zero"" @DrFriedenCDC said today #EbolaQandA",CNNHEALTH.CSV,sure cannot make risk zero said today ebolaqanda,0,0.7,No outbreak indicators found
497816477387354112,Fri Aug 08 18:47:51 +0000 2014,U.S. Attorneys General press FDA for tougher e-cigarette rules http://reut.rs/1strNFR,REUTERSHEALTH.CSV,attorneys general press fda tougher ecigarette rules,0,0.7,No outbreak indicators found
511929216733310976,Tue Sep 16 17:26:51 +0000 2014,Children's respiratory illness spreads to a dozen U.S. states: CDC http://reut.rs/1qJXmxN,REUTERSHEALTH.CSV,childrens respiratory illness spreads dozen states cdc,1,0.9500000000000001,community_spread: spread | geographic: state | official_concern: cdc
319703378194227200,Thu Apr 04 06:49:59 +0000 2013,Congrats to #iReportAwards nominees Sam Wessels &amp; Cliff Francoeur for their stories on autism &amp; depression. Vote! http://at.cnn.com/n4tsKvW,CNNHEALTH.CSV,congrats ireportawards nominees sam wessels amp cliff francoeur stories autism amp depression vote,0,0.7,No outbreak indicators found
290376242279112704,Sun Jan 13 08:34:25 +0000 2013,What causes teeth grinding? http://at.cnn.com/VUwJcrx,CNNHEALTH.CSV,causes teeth grinding,0,0.9,Individual symptom mention only
446724217976127488,Thu Mar 20 19:05:27 +0000 2014,Try to watch this and not smile: http://cnn.it/OEiRz5 #HappyDay,CNNHEALTH.CSV,try watch smile happyday,0,0.9,Individual symptom mention only
512660080211136512,Thu Sep 18 17:51:02 +0000 2014,U.S. says 7.3 million with Obamacare health plans have paid premiums http://reut.rs/1miRYk1,REUTERSHEALTH.CSV,says million obamacare health plans paid premiums,0,0.7,No outbreak indicators found
453573539619041280,Tue Apr 08 16:42:13 +0000 2014,. @elizcohencnn shows a major 'breakthrough' in spinal injuries. Watch this paralyzed man move his legs: http://cnn.it/PZ6IVV,CNNHEALTH.CSV,shows major breakthrough spinal injuries watch paralyzed man move legs,0,0.7,No outbreak indicators found
372094325212983297,Mon Aug 26 20:32:54 +0000 2013,Preinvasive breast cancer label may affect treatment choice http://bit.ly/178r85G,CBCHEALTH.CSV,preinvasive breast cancer label may affect treatment choice,0,0.7,No outbreak indicators found
456904248521797632,Thu Apr 17 21:17:16 +0000 2014,"Salmonella cases are down, CDC says, but other foodborne illnesses are up http://cnn.it/1hQGFwe",CNNHEALTH.CSV,salmonella cases cdc says foodborne illnesses,1,0.8500000000000001,official_concern: cdc
501827725267464193,Tue Aug 19 20:27:07 +0000 2014,More evidence adult daycare eases stress on dementia caregivers http://reut.rs/1pbnobN,REUTERSHEALTH.CSV,evidence adult daycare eases stress dementia caregivers,0,0.7,No outbreak indicators found
405339873491443712,Tue Nov 26 14:18:51 +0000 2013,FDA bans personal genetic tests http://bbc.in/1cpW6oB,BBCHEALTH.CSV,fda bans personal genetic tests,0,0.7,No outbreak indicators found
329363342747652096,Tue Apr 30 22:35:14 +0000 2013,Pharmacy assistant uncovered diluted chemo by accident http://bit.ly/14QZ1Ho,CBCHEALTH.CSV,pharmacy assistant uncovered diluted chemo accident,0,0.7,No outbreak indicators found
543209330187587585,Fri Dec 12 01:02:51 +0000 2014,Allergy laws enforced in restaurants http://bbc.in/1vWIVIB,BBCHEALTH.CSV,allergy laws enforced restaurants,0,0.9,Individual symptom mention only
422886727947014145,Tue Jan 14 00:23:47 +0000 2014,VIDEO: India hails polio-free landmark http://bbc.in/1hRepcA,BBCHEALTH.CSV,video india hails poliofree landmark,0,0.7,No outbreak indicators found
503599689829076992,Sun Aug 24 17:48:17 +0000 2014,Congo says two samples test positive for Ebola in northern outbreak http://reut.rs/1tHTE5N,REUTERSHEALTH.CSV,congo says two samples test positive ebola northern outbreak,1,0.8500000000000001,community_spread: outbreak
